Product ID,Positive,Negative,Neutral
B003FCZQQI,88.24%,11.76%,0.00%
B001JSHRY4,75.00%,25.00%,0.00%
B004R6BM6O,100.00%,0.00%,0.00%
B005V9ZB8Q,50.00%,50.00%,0.00%
B00207UBMS,100.00%,0.00%,0.00%
B0029XP0UG,100.00%,0.00%,0.00%
B00063431I,100.00%,0.00%,0.00%
B002CJAOT4,100.00%,0.00%,0.00%
B00514DPDY,50.00%,50.00%,0.00%
B003O5XI5W,50.00%,50.00%,0.00%
B006Z93H3M,100.00%,0.00%,0.00%
B001E96JY2,10.00%,80.00%,10.00%
B000MPFJAO,85.71%,14.29%,0.00%
B000EPR1J4,88.89%,11.11%,0.00%
B000RHVGEK,100.00%,0.00%,0.00%
B000X9NRKS,87.80%,7.32%,4.88%
B004R8J8E0,84.62%,3.08%,12.31%
B003EMOCLE,100.00%,0.00%,0.00%
B001AF9BR2,100.00%,0.00%,0.00%
B005M35046,100.00%,0.00%,0.00%
B000VDJ61K,100.00%,0.00%,0.00%
B002DHMT5M,100.00%,0.00%,0.00%
B000HDOOL6,87.88%,3.03%,9.09%
B000I4L5ZW,100.00%,0.00%,0.00%
B000SATGTI,50.00%,0.00%,50.00%
B003P6C97S,100.00%,0.00%,0.00%
B001VIY830,100.00%,0.00%,0.00%
B0006GWXQM,0.00%,0.00%,100.00%
B004HWYP2Q,100.00%,0.00%,0.00%
B000I6MEBY,100.00%,0.00%,0.00%
B001THX78K,100.00%,0.00%,0.00%
B004P6XVLU,100.00%,0.00%,0.00%
B0009YUCM8,100.00%,0.00%,0.00%
B000E1HVVQ,100.00%,0.00%,0.00%
B0085XGAFI,100.00%,0.00%,0.00%
B001EO7GYY,82.93%,12.20%,4.88%
B000E1FXLG,84.62%,7.69%,7.69%
B00061MUJ2,50.00%,50.00%,0.00%
B002HQG266,100.00%,0.00%,0.00%
B005F5ECFY,0.00%,100.00%,0.00%
B001E5DYSU,90.00%,10.00%,0.00%
B0033B0W7O,66.67%,33.33%,0.00%
B001E5DYSK,80.95%,9.52%,9.52%
B0013AM95U,100.00%,0.00%,0.00%
B000VMEHN8,66.67%,0.00%,33.33%
B000LRH52I,100.00%,0.00%,0.00%
B000HQR096,33.33%,0.00%,66.67%
B0013NUGDE,81.38%,10.46%,8.16%
B001E0T29K,69.23%,19.23%,11.54%
B001EO7GYE,100.00%,0.00%,0.00%
B000HEA95K,90.00%,10.00%,0.00%
B001E5E2PO,76.19%,14.29%,9.52%
B002VLOH6Y,0.00%,100.00%,0.00%
B005MPBHPU,100.00%,0.00%,0.00%
B004L6HNP4,100.00%,0.00%,0.00%
B001M0A8XG,71.43%,28.57%,0.00%
B003626V5M,100.00%,0.00%,0.00%
B0023UL7S4,100.00%,0.00%,0.00%
B005VHFRV4,100.00%,0.00%,0.00%
B00432EV3I,100.00%,0.00%,0.00%
B001E5E1NM,94.44%,0.00%,5.56%
B004QPUHNA,0.00%,100.00%,0.00%
B0051ZCP52,100.00%,0.00%,0.00%
B003VMY4KG,87.50%,0.00%,12.50%
B000OX8AKK,100.00%,0.00%,0.00%
B0032Z4MJK,100.00%,0.00%,0.00%
B007MCV9OA,100.00%,0.00%,0.00%
B000H7F8SU,100.00%,0.00%,0.00%
B007OADN6C,100.00%,0.00%,0.00%
B004M4JRZY,100.00%,0.00%,0.00%
B001539G56,100.00%,0.00%,0.00%
B008FUDQTO,100.00%,0.00%,0.00%
B0058EBMGO,83.33%,16.67%,0.00%
B0017I753O,90.91%,6.06%,3.03%
B002YG8XJ8,100.00%,0.00%,0.00%
B000H7K0ZQ,100.00%,0.00%,0.00%
B000GZU92I,80.00%,0.00%,20.00%
B000H82NJ6,75.00%,25.00%,0.00%
B0052UBXYU,0.00%,100.00%,0.00%
B000LLM8DU,100.00%,0.00%,0.00%
B004R8J8EK,66.67%,11.11%,22.22%
B005JZZA7O,0.00%,100.00%,0.00%
B001E96JYC,58.82%,29.41%,11.76%
B0019Z82S2,100.00%,0.00%,0.00%
B004PEGIJY,89.47%,10.53%,0.00%
B001EO60EQ,40.00%,60.00%,0.00%
B0016JJEFG,80.00%,12.00%,8.00%
B000VK2W6O,95.65%,0.00%,4.35%
B001QE7Q4W,100.00%,0.00%,0.00%
B004H4LIL0,0.00%,0.00%,100.00%
B0016JF64E,75.00%,0.00%,25.00%
B0055MFZRG,100.00%,0.00%,0.00%
B003CI8GTO,100.00%,0.00%,0.00%
B001582CEI,100.00%,0.00%,0.00%
B000F6SWC2,50.00%,0.00%,50.00%
B002T93SPY,100.00%,0.00%,0.00%
B0009K71BW,100.00%,0.00%,0.00%
B005GX5DAS,100.00%,0.00%,0.00%
B0018CEB8Q,100.00%,0.00%,0.00%
B000H6J76K,100.00%,0.00%,0.00%
B000H6J76U,0.00%,100.00%,0.00%
B007ZWPUWO,50.00%,50.00%,0.00%
B004VLV8CS,100.00%,0.00%,0.00%
B0009K71BM,100.00%,0.00%,0.00%
B007YN7VSA,100.00%,0.00%,0.00%
B004DIW026,100.00%,0.00%,0.00%
B005HQOG5C,0.00%,100.00%,0.00%
B001QJW57U,100.00%,0.00%,0.00%
B006JV1KC6,100.00%,0.00%,0.00%
B003967V5Y,0.00%,100.00%,0.00%
B0047E2I5U,92.75%,4.35%,2.90%
B00094HGMM,100.00%,0.00%,0.00%
B001SAYGME,100.00%,0.00%,0.00%
B00474G7KW,77.27%,9.09%,13.64%
B0021L8XT6,76.19%,16.67%,7.14%
B0032JMLAS,0.00%,100.00%,0.00%
B000N5XCXO,50.00%,50.00%,0.00%
B0029K3IIU,20.00%,80.00%,0.00%
B003QNJZWC,66.67%,33.33%,0.00%
B001RNAL76,100.00%,0.00%,0.00%
B0036VFWO4,66.67%,16.67%,16.67%
B0017ODW3U,100.00%,0.00%,0.00%
2734888454,50.00%,50.00%,0.00%
B001VJ3HAY,50.00%,50.00%,0.00%
B000QUZ9DC,66.67%,33.33%,0.00%
B002BKOM1K,100.00%,0.00%,0.00%
B0097KJ6ZY,100.00%,0.00%,0.00%
B003GYZ7QE,100.00%,0.00%,0.00%
B00213Z3LU,100.00%,0.00%,0.00%
B000634IC2,62.50%,25.00%,12.50%
B001P248HS,100.00%,0.00%,0.00%
B004VAAXIO,100.00%,0.00%,0.00%
B001BOAOQ4,100.00%,0.00%,0.00%
B0049D9IVG,100.00%,0.00%,0.00%
B005ZFORZE,100.00%,0.00%,0.00%
B001EPQO32,100.00%,0.00%,0.00%
B007NWHPJW,100.00%,0.00%,0.00%
B004LM9JZU,100.00%,0.00%,0.00%
B000N5XCX4,100.00%,0.00%,0.00%
B0012OR1IM,100.00%,0.00%,0.00%
B00126IBNE,0.00%,0.00%,100.00%
B0021L8XTG,66.67%,27.78%,5.56%
B004JQTAKW,0.00%,100.00%,0.00%
B006Z9U3ES,100.00%,0.00%,0.00%
B000G0EP78,77.59%,13.79%,8.62%
B007729RBC,100.00%,0.00%,0.00%
B001EQ5OYQ,33.33%,44.44%,22.22%
B008A1L5UK,100.00%,0.00%,0.00%
B004AVGC0C,100.00%,0.00%,0.00%
B004NRW7TS,33.33%,66.67%,0.00%
B0078Y6OX8,66.86%,24.42%,8.72%
B006O276UA,100.00%,0.00%,0.00%
B007YULKGC,100.00%,0.00%,0.00%
B0081XIA1E,60.31%,25.95%,13.74%
B000FZRYPO,89.29%,3.57%,7.14%
B005CLU804,100.00%,0.00%,0.00%
B002B8XLAK,50.00%,50.00%,0.00%
B000FMVOLW,100.00%,0.00%,0.00%
B0001BGU4S,100.00%,0.00%,0.00%
B002XHFG70,50.00%,50.00%,0.00%
B001JPCZYE,100.00%,0.00%,0.00%
B0002BB0D8,66.67%,0.00%,33.33%
B001IDLKZC,100.00%,0.00%,0.00%
B007G93D2U,100.00%,0.00%,0.00%
B003MOX8DC,100.00%,0.00%,0.00%
B0018AGPKU,50.00%,50.00%,0.00%
B004Y6JRM8,100.00%,0.00%,0.00%
B000CQ01LA,83.33%,0.00%,16.67%
B000V8XXWS,93.75%,0.00%,6.25%
B0064A72UG,50.00%,0.00%,50.00%
B001P28DHY,78.95%,21.05%,0.00%
B003JHFK5G,50.00%,25.00%,25.00%
B000MDCDOG,66.67%,33.33%,0.00%
B000WOIZ6K,100.00%,0.00%,0.00%
B00679XAQY,100.00%,0.00%,0.00%
B00110JI4M,66.67%,22.22%,11.11%
B0011MUK4W,80.00%,0.00%,20.00%
B000LRFW2S,50.00%,50.00%,0.00%
B001SB0LFO,100.00%,0.00%,0.00%
B002QOA3ZK,100.00%,0.00%,0.00%
B0018CLGNY,0.00%,100.00%,0.00%
B003BD1Q88,100.00%,0.00%,0.00%
B004HSR356,100.00%,0.00%,0.00%
B000KPMKK8,100.00%,0.00%,0.00%
B000EH2QP6,64.00%,24.00%,12.00%
B00032IFCU,81.82%,9.09%,9.09%
B002AQP516,76.00%,16.00%,8.00%
B001EQ4N6Q,50.00%,0.00%,50.00%
B003WE8KLW,83.33%,16.67%,0.00%
B0070DNKBG,100.00%,0.00%,0.00%
B004LTR3WE,0.00%,0.00%,100.00%
B004TVROYG,100.00%,0.00%,0.00%
B004ECVRNO,80.00%,20.00%,0.00%
B0058NEIU2,100.00%,0.00%,0.00%
B004V6A572,100.00%,0.00%,0.00%
B001TGX88U,40.00%,60.00%,0.00%
B000HAUEDG,100.00%,0.00%,0.00%
B003VWS7X6,100.00%,0.00%,0.00%
B004SKPQWU,100.00%,0.00%,0.00%
B001VPCKV0,0.00%,100.00%,0.00%
B0051TPWUI,82.26%,12.90%,4.84%
B000LKZB4Y,90.91%,9.09%,0.00%
B003Q4TZLC,100.00%,0.00%,0.00%
B005HH20ZY,100.00%,0.00%,0.00%
B004SKPQWA,100.00%,0.00%,0.00%
B005EKI67U,0.00%,100.00%,0.00%
B000EH2QPQ,64.00%,24.00%,12.00%
B000J23YP2,100.00%,0.00%,0.00%
B002DHNJI8,60.00%,20.00%,20.00%
B000HQOS6Y,75.00%,25.00%,0.00%
B001RJIZGO,100.00%,0.00%,0.00%
B003NCA5RA,100.00%,0.00%,0.00%
B0012OTHAM,100.00%,0.00%,0.00%
B00633B3Q8,100.00%,0.00%,0.00%
B0025UOO1Y,100.00%,0.00%,0.00%
B005CGUTIA,89.66%,10.34%,0.00%
B00014F83Y,100.00%,0.00%,0.00%
B0002HDLZM,81.25%,12.50%,6.25%
B001BR9B92,100.00%,0.00%,0.00%
B006QXXWGY,100.00%,0.00%,0.00%
B0002DJXRQ,80.00%,0.00%,20.00%
B0048KAWUG,0.00%,100.00%,0.00%
B000V1RBSC,63.64%,27.27%,9.09%
B000RRHYPU,100.00%,0.00%,0.00%
B000YZR33I,100.00%,0.00%,0.00%
B004PYZPFW,100.00%,0.00%,0.00%
B000N5XCQQ,0.00%,100.00%,0.00%
B000HDOP06,100.00%,0.00%,0.00%
B0013CVUX0,100.00%,0.00%,0.00%
B0015R9BQG,74.02%,19.69%,6.30%
B00331Y536,100.00%,0.00%,0.00%
B00451VP2W,50.00%,0.00%,50.00%
B004YKAX2M,100.00%,0.00%,0.00%
B006UQUAQC,100.00%,0.00%,0.00%
B0013KBQ9U,100.00%,0.00%,0.00%
B0014W6JLM,50.00%,0.00%,50.00%
B001HTND2K,0.00%,100.00%,0.00%
B003LTPY08,65.63%,25.00%,9.38%
B000EM8KZ6,85.00%,0.00%,15.00%
B006GCMI5Q,80.00%,20.00%,0.00%
B000LZK630,100.00%,0.00%,0.00%
B000FDMQAO,100.00%,0.00%,0.00%
B004AHG3KU,100.00%,0.00%,0.00%
B0075LFKRK,100.00%,0.00%,0.00%
B000BGZNXW,83.33%,16.67%,0.00%
B0089U2J2K,100.00%,0.00%,0.00%
B000EVMNNC,90.48%,7.14%,2.38%
B0042RNHVG,50.00%,50.00%,0.00%
B000PIFYFI,75.00%,25.00%,0.00%
B0007A0PXK,100.00%,0.00%,0.00%
B00024D8RG,66.67%,33.33%,0.00%
B0007A0PXA,25.00%,25.00%,50.00%
B0047LWV9G,100.00%,0.00%,0.00%
B001ONPN9K,87.50%,0.00%,12.50%
B001650VPC,100.00%,0.00%,0.00%
B008BO19L6,0.00%,0.00%,100.00%
B006LGWTII,100.00%,0.00%,0.00%
B0039QORKG,100.00%,0.00%,0.00%
B001FA1KXU,100.00%,0.00%,0.00%
B005P0JP56,100.00%,0.00%,0.00%
B000Y8Y8HY,92.86%,7.14%,0.00%
B003X4MWT2,66.67%,33.33%,0.00%
B000WT93TS,100.00%,0.00%,0.00%
B0001KL1XO,50.00%,50.00%,0.00%
B000NZJXU0,75.00%,0.00%,25.00%
B0085TX23A,0.00%,100.00%,0.00%
B000E1BLEO,66.67%,33.33%,0.00%
B001IZJO76,90.00%,0.00%,10.00%
B0058AMY74,74.19%,17.97%,7.83%
B000ST9GCQ,79.17%,20.83%,0.00%
B004MTPJO2,100.00%,0.00%,0.00%
B000X5Q984,42.86%,28.57%,28.57%
B0007A0PX0,71.43%,0.00%,28.57%
B001O8KPAW,100.00%,0.00%,0.00%
B0049CKN52,50.00%,33.33%,16.67%
B0002HAB32,100.00%,0.00%,0.00%
B004X6AL2Y,100.00%,0.00%,0.00%
B004JE8VYU,100.00%,0.00%,0.00%
B000UCOQV2,100.00%,0.00%,0.00%
B0000XQQQO,100.00%,0.00%,0.00%
B004VDH4BU,33.33%,33.33%,33.33%
B000BKKMOS,100.00%,0.00%,0.00%
B007ILA7IY,100.00%,0.00%,0.00%
B0048NZ1X6,100.00%,0.00%,0.00%
B005UB3O7K,100.00%,0.00%,0.00%
B005547004,100.00%,0.00%,0.00%
B00425BQWU,40.00%,20.00%,40.00%
B003ZIAZY0,100.00%,0.00%,0.00%
B003CJJKL6,71.43%,0.00%,28.57%
B0013JTQ4S,100.00%,0.00%,0.00%
B0026MIT4O,80.00%,20.00%,0.00%
B003LPQE60,100.00%,0.00%,0.00%
B001EQ4DAM,66.67%,33.33%,0.00%
B001J9WMAW,100.00%,0.00%,0.00%
B0016N8I0Y,100.00%,0.00%,0.00%
B000O82AGU,100.00%,0.00%,0.00%
B000121BY6,73.33%,20.00%,6.67%
B000F0BXC4,80.00%,20.00%,0.00%
B0007ZNW1W,54.55%,18.18%,27.27%
B003ZFVODY,100.00%,0.00%,0.00%
B0015IS21K,66.67%,33.33%,0.00%
B005HGOIQ4,81.40%,11.63%,6.98%
B0084G725S,100.00%,0.00%,0.00%
B001JYVT60,85.19%,11.11%,3.70%
B0006A7HG4,100.00%,0.00%,0.00%
B004LQESES,55.56%,44.44%,0.00%
B003IYGF3Q,0.00%,0.00%,100.00%
B003WEC4RS,100.00%,0.00%,0.00%
B0000X7DKW,0.00%,100.00%,0.00%
B000EF3E72,50.00%,50.00%,0.00%
B00015HOUS,100.00%,0.00%,0.00%
B000E5ILGQ,75.00%,25.00%,0.00%
B004Q8DU8Q,100.00%,0.00%,0.00%
B005CT9OYM,100.00%,0.00%,0.00%
B003KV7V1C,65.00%,15.00%,20.00%
B00199CEDC,100.00%,0.00%,0.00%
B001JJTLGA,0.00%,100.00%,0.00%
B0000TLEEW,85.71%,14.29%,0.00%
B0075JWB60,100.00%,0.00%,0.00%
B004AHBCVA,66.67%,33.33%,0.00%
B001EPQ4HS,100.00%,0.00%,0.00%
B0068ZWG6W,100.00%,0.00%,0.00%
B006Y8DCMK,0.00%,100.00%,0.00%
B0001B8VRM,0.00%,0.00%,100.00%
B003EIWXF0,0.00%,100.00%,0.00%
B001IZBORY,100.00%,0.00%,0.00%
B002KMVS9S,0.00%,100.00%,0.00%
B0000TU76S,0.00%,0.00%,100.00%
B000IKG0PG,100.00%,0.00%,0.00%
B004K4197U,100.00%,0.00%,0.00%
B001E5DWWS,100.00%,0.00%,0.00%
B000YSS7EO,69.59%,26.90%,3.51%
B002WKP6W8,66.67%,33.33%,0.00%
B000FDTH1A,100.00%,0.00%,0.00%
B0078UZH6W,85.71%,14.29%,0.00%
B000UW5L8Y,0.00%,0.00%,100.00%
B000XQ6RLM,71.43%,28.57%,0.00%
B004FQQOE6,0.00%,100.00%,0.00%
B001IZG6P4,100.00%,0.00%,0.00%
B002BEVRTQ,100.00%,0.00%,0.00%
B005K4PZRY,100.00%,0.00%,0.00%
B0009RM2WS,100.00%,0.00%,0.00%
B000FNB7UY,100.00%,0.00%,0.00%
B002GWMGGQ,100.00%,0.00%,0.00%
B001EQ521Q,72.73%,18.18%,9.09%
B00750YCJ8,100.00%,0.00%,0.00%
B001FXLLEK,100.00%,0.00%,0.00%
B004XG2H6W,66.67%,22.22%,11.11%
B002GD3FU6,66.67%,0.00%,33.33%
B000NV9CB4,25.00%,75.00%,0.00%
B004N807RG,100.00%,0.00%,0.00%
B0036Z3SOQ,50.00%,50.00%,0.00%
B004ZY4TK4,50.00%,50.00%,0.00%
B0002Z215K,100.00%,0.00%,0.00%
B005P0O2PO,100.00%,0.00%,0.00%
B0078DQG00,66.67%,33.33%,0.00%
B0004MXKOC,100.00%,0.00%,0.00%
B004G90QE6,100.00%,0.00%,0.00%
B0015DEH9Q,100.00%,0.00%,0.00%
B0000EWXQK,100.00%,0.00%,0.00%
B003POMUFQ,66.67%,33.33%,0.00%
B006JDDTQO,33.33%,66.67%,0.00%
B00008DF91,71.43%,28.57%,0.00%
B004V0JE0C,100.00%,0.00%,0.00%
B0055K9Y84,100.00%,0.00%,0.00%
B0018CG15W,62.50%,37.50%,0.00%
B001T4ZOK2,66.67%,33.33%,0.00%
B003TIWR74,75.00%,0.00%,25.00%
B000F0BXCO,50.00%,0.00%,50.00%
B004Z4HV04,100.00%,0.00%,0.00%
B0081CJ7T4,100.00%,0.00%,0.00%
B000MF9SLU,60.00%,40.00%,0.00%
B001EQ4IUM,100.00%,0.00%,0.00%
B002J9HQNE,100.00%,0.00%,0.00%
B002T26BZU,100.00%,0.00%,0.00%
B0038T6O5K,100.00%,0.00%,0.00%
B001EO7I38,77.78%,16.67%,5.56%
B004ED9A78,100.00%,0.00%,0.00%
B0000TVZJG,100.00%,0.00%,0.00%
B00283A8MC,100.00%,0.00%,0.00%
B001OSRCTY,100.00%,0.00%,0.00%
B000FPGZ3Q,66.67%,16.67%,16.67%
B005M1EKHQ,75.00%,0.00%,25.00%
B007FRCHI4,100.00%,0.00%,0.00%
B000E671W0,95.24%,4.76%,0.00%
B0036ZF5RE,100.00%,0.00%,0.00%
B005GAK7F2,100.00%,0.00%,0.00%
B00014HN0A,100.00%,0.00%,0.00%
B004CH64OS,100.00%,0.00%,0.00%
B0002ML8D4,87.50%,12.50%,0.00%
B002Q8AC84,100.00%,0.00%,0.00%
B0047E7EYK,100.00%,0.00%,0.00%
B004NDV46E,92.86%,7.14%,0.00%
B003YU7V1E,100.00%,0.00%,0.00%
B000VB4TSM,100.00%,0.00%,0.00%
B000PURJT0,100.00%,0.00%,0.00%
B007RASUJO,100.00%,0.00%,0.00%
B0001IOSE0,50.00%,50.00%,0.00%
B000H2405M,92.11%,7.89%,0.00%
B000LR0PAM,0.00%,0.00%,100.00%
B001B38CI2,100.00%,0.00%,0.00%
B00099XPZ4,100.00%,0.00%,0.00%
B000LPAP3G,100.00%,0.00%,0.00%
B001W85UQS,100.00%,0.00%,0.00%
B005FPDEN0,100.00%,0.00%,0.00%
B003ULJJN0,94.44%,0.00%,5.56%
B000JFDKVM,0.00%,100.00%,0.00%
B003SC0QBK,87.50%,12.50%,0.00%
B0076OTMAW,100.00%,0.00%,0.00%
B001EO5UT2,88.89%,11.11%,0.00%
B004134HJW,0.00%,50.00%,50.00%
B0001IOSEU,60.00%,40.00%,0.00%
B000ER2C0A,100.00%,0.00%,0.00%
B007PM9V7Y,0.00%,0.00%,100.00%
B001PB1B5G,50.00%,50.00%,0.00%
B007PHCSXS,80.00%,0.00%,20.00%
B000B9HU6W,50.00%,0.00%,50.00%
B00024D628,85.71%,14.29%,0.00%
B0091ITGW0,100.00%,0.00%,0.00%
B000I4PY1S,100.00%,0.00%,0.00%
B005FPDENK,100.00%,0.00%,0.00%
B000S854FA,100.00%,0.00%,0.00%
B008U0DWV6,100.00%,0.00%,0.00%
B007DJ5T7A,100.00%,0.00%,0.00%
B003ZNXCE0,70.00%,30.00%,0.00%
B003WEHPHC,83.33%,16.67%,0.00%
B000EM8U1U,96.97%,3.03%,0.00%
B0001IOSEA,100.00%,0.00%,0.00%
B000H24052,75.00%,12.50%,12.50%
B000LR7QIG,50.00%,0.00%,50.00%
B000YJ1JRK,100.00%,0.00%,0.00%
B003Y3F4W4,100.00%,0.00%,0.00%
B000UYIQ5M,100.00%,0.00%,0.00%
B002FBD900,0.00%,100.00%,0.00%
B001D3K2AG,100.00%,0.00%,0.00%
B004P4RCI0,100.00%,0.00%,0.00%
B003JY8GCI,100.00%,0.00%,0.00%
B001NH727I,75.00%,25.00%,0.00%
B0006GRBPA,100.00%,0.00%,0.00%
B000ESNDZW,80.00%,20.00%,0.00%
B002UQCY88,50.00%,16.67%,33.33%
B0035AG4XO,80.00%,0.00%,20.00%
B001SITZFY,71.43%,21.43%,7.14%
B004S07FUQ,100.00%,0.00%,0.00%
B000FL552C,100.00%,0.00%,0.00%
B000WAFJ0E,90.00%,10.00%,0.00%
B004IN7E0O,100.00%,0.00%,0.00%
B000LKWZY8,66.67%,33.33%,0.00%
B003KSWFVQ,0.00%,100.00%,0.00%
B0000TL6CC,80.00%,20.00%,0.00%
B0083PLE0O,100.00%,0.00%,0.00%
B0033HGLTG,72.22%,20.37%,7.41%
B001SAXPH6,100.00%,0.00%,0.00%
B00821S3NA,100.00%,0.00%,0.00%
B000HYCLDI,100.00%,0.00%,0.00%
B000S4DCQC,100.00%,0.00%,0.00%
B000LRH884,100.00%,0.00%,0.00%
B004H1YJNC,100.00%,0.00%,0.00%
B002ZJQ3L4,66.67%,16.67%,16.67%
B005XG9MNW,0.00%,100.00%,0.00%
B001D6KQ2C,100.00%,0.00%,0.00%
B0029K0YSW,0.00%,100.00%,0.00%
B0047DU15A,100.00%,0.00%,0.00%
B000J36EQC,100.00%,0.00%,0.00%
B000LBGBP6,100.00%,0.00%,0.00%
B003DLFL66,100.00%,0.00%,0.00%
B000GBTLOE,90.91%,0.00%,9.09%
B0025UM1EQ,100.00%,0.00%,0.00%
B001LFW8F8,75.00%,12.50%,12.50%
B000B9H4L8,33.33%,33.33%,33.33%
B001EQ53K6,90.91%,0.00%,9.09%
B005LURBG0,100.00%,0.00%,0.00%
B0078XKX0E,100.00%,0.00%,0.00%
B000NP0L6U,100.00%,0.00%,0.00%
B001RC2468,0.00%,100.00%,0.00%
B001EO66D6,50.00%,0.00%,50.00%
B004LLBVXY,85.71%,0.00%,14.29%
B000GG5IZA,83.33%,16.67%,0.00%
B005LURBGA,100.00%,0.00%,0.00%
B0040BESXK,78.57%,14.29%,7.14%
B0063MXMHM,100.00%,0.00%,0.00%
B0000ICLKO,100.00%,0.00%,0.00%
B007H13SYA,80.00%,20.00%,0.00%
B004LWCSHQ,57.14%,0.00%,42.86%
B005JCQJFE,100.00%,0.00%,0.00%
B004BPDD0Y,100.00%,0.00%,0.00%
B007FO16MA,100.00%,0.00%,0.00%
B00739QR9Y,100.00%,0.00%,0.00%
B0029NN4SG,100.00%,0.00%,0.00%
B0017SZJA0,100.00%,0.00%,0.00%
B006YYSQ20,83.33%,0.00%,16.67%
B004PE9UVC,50.00%,0.00%,50.00%
B003CHOKCW,100.00%,0.00%,0.00%
B003EMQK1Y,100.00%,0.00%,0.00%
B003NY7K8A,0.00%,100.00%,0.00%
B002XPNF4S,80.00%,20.00%,0.00%
B004NEMTI0,100.00%,0.00%,0.00%
B003WEFSAI,100.00%,0.00%,0.00%
B00473QVS6,0.00%,100.00%,0.00%
B000HQL72C,100.00%,0.00%,0.00%
B001E4S7WE,66.67%,5.56%,27.78%
B003FX8L4G,100.00%,0.00%,0.00%
B003EHCIMO,66.67%,22.22%,11.11%
B000S67220,100.00%,0.00%,0.00%
B004LC6KV6,83.33%,0.00%,16.67%
B0025GD3XI,100.00%,0.00%,0.00%
B001HTLB24,100.00%,0.00%,0.00%
B0049LSIRS,50.00%,50.00%,0.00%
B0007OVWL0,100.00%,0.00%,0.00%
B001HXN7YU,25.00%,75.00%,0.00%
B000ETC36Q,100.00%,0.00%,0.00%
B000MS7I4G,66.67%,0.00%,33.33%
B000HG8LI0,50.00%,50.00%,0.00%
B0000CNU18,100.00%,0.00%,0.00%
B0027ILKZM,0.00%,100.00%,0.00%
B000ND0CMK,75.00%,25.00%,0.00%
B00404VAXI,66.67%,0.00%,33.33%
B000ANKFKW,100.00%,0.00%,0.00%
B0015MYO04,100.00%,0.00%,0.00%
B0027AO5MA,50.00%,50.00%,0.00%
B0000YVCH6,50.00%,0.00%,50.00%
B0015V5LP2,100.00%,0.00%,0.00%
B001EQ5P7C,83.33%,16.67%,0.00%
B001KQ09PO,100.00%,0.00%,0.00%
B000FD9364,75.00%,25.00%,0.00%
B001HTG3IQ,100.00%,0.00%,0.00%
B002ED91KQ,88.89%,11.11%,0.00%
B004AH0MLG,75.00%,25.00%,0.00%
B004UBDJOY,100.00%,0.00%,0.00%
B004IMN4O0,100.00%,0.00%,0.00%
B000MXTK2Y,33.33%,0.00%,66.67%
B00028HN64,100.00%,0.00%,0.00%
B001535NW6,100.00%,0.00%,0.00%
B004FR7OP8,0.00%,100.00%,0.00%
B000HQKXZY,100.00%,0.00%,0.00%
B000FPWJJA,0.00%,0.00%,100.00%
B001G47IZE,100.00%,0.00%,0.00%
B000F9XBJI,100.00%,0.00%,0.00%
B000FDDFUE,62.50%,12.50%,25.00%
B0049EF1QQ,100.00%,0.00%,0.00%
B000FK52B2,66.67%,27.78%,5.56%
B006H32PWU,100.00%,0.00%,0.00%
B000PWTXE2,88.24%,5.88%,5.88%
B0015D62BW,75.00%,25.00%,0.00%
B000K8ESBO,83.33%,16.67%,0.00%
B002O9BFZ4,100.00%,0.00%,0.00%
B000BF54MS,85.19%,3.70%,11.11%
B003U0O0X0,11.11%,88.89%,0.00%
B000H241G0,100.00%,0.00%,0.00%
B000JSQ2MS,100.00%,0.00%,0.00%
B0015MSCT8,100.00%,0.00%,0.00%
B000K8ESBE,77.78%,22.22%,0.00%
B001EO69NS,84.78%,6.52%,8.70%
B000LRFVN8,0.00%,0.00%,100.00%
B000JFBYW4,100.00%,0.00%,0.00%
B003FSWRY6,100.00%,0.00%,0.00%
B003D4IG1A,100.00%,0.00%,0.00%
B0052FZBIE,100.00%,0.00%,0.00%
B000K8ESBY,100.00%,0.00%,0.00%
B00126GDFW,100.00%,0.00%,0.00%
B0084JFZH2,100.00%,0.00%,0.00%
B0058LX9QI,100.00%,0.00%,0.00%
B0006PXTDY,100.00%,0.00%,0.00%
B002Q7RMWE,37.50%,25.00%,37.50%
B0015SVNQG,50.00%,50.00%,0.00%
B0000VLRCY,100.00%,0.00%,0.00%
B002RBTV78,68.29%,26.83%,4.88%
B001DST6IK,83.33%,16.67%,0.00%
B0007OVWLU,33.33%,66.67%,0.00%
B00078N96W,100.00%,0.00%,0.00%
B0049S1YEU,100.00%,0.00%,0.00%
B00080LHPY,100.00%,0.00%,0.00%
B000HGC4E2,100.00%,0.00%,0.00%
B001EO5XDA,50.00%,0.00%,50.00%
B0029NIW60,81.82%,9.09%,9.09%
B000H3CPP8,50.00%,50.00%,0.00%
B002DNX4SM,100.00%,0.00%,0.00%
B0075AOEJ6,100.00%,0.00%,0.00%
B0000CNU1A,0.00%,100.00%,0.00%
B003GPL8D4,100.00%,0.00%,0.00%
B000SP1CWW,67.44%,16.28%,16.28%
B003G2JKHS,100.00%,0.00%,0.00%
B00778CA6K,100.00%,0.00%,0.00%
B0007OVWLK,100.00%,0.00%,0.00%
B0000CNU1J,100.00%,0.00%,0.00%
B003HVEJ2Y,66.67%,33.33%,0.00%
B0000CNU1O,100.00%,0.00%,0.00%
